id,lat,lon,timestamp,source_url,license,name,kind,description
wd-Q60845383-johann-joseph-anton-ide,52.269166666,10.521111111,1775-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q60845383,CC-BY-SA-4.0,Johann Joseph Anton Ide,physicist,
wd-Q61121144-gotard-bizjak,46.689722222,15.988611111,1783-12-09T00:00:00Z,https://www.wikidata.org/wiki/Q61121144,CC-BY-SA-4.0,Gotard Bizjak,physicist,(1783-1840)
wd-Q73008-august-kr-nig,52.049722222,8.518055555,1822-09-20T00:00:00Z,https://www.wikidata.org/wiki/Q73008,CC-BY-SA-4.0,August Krönig,physicist,German scientist (1822–1879)
wd-Q73167-karl-emil-von-schafh-utl,48.763055555,11.425,1803-02-16T00:00:00Z,https://www.wikidata.org/wiki/Q73167,CC-BY-SA-4.0,Karl Emil von Schafhäutl,physicist,"German physicist, geologist, librarian and musicologist (1803-1890)"
wd-Q73363-ewald-wollny,52.516666666,13.383333333,1846-03-20T00:00:00Z,https://www.wikidata.org/wiki/Q73363,CC-BY-SA-4.0,Ewald Wollny,physicist,German agricultural physicist (1846–1901)
wd-Q73479-arthur-von-oettingen,58.38,26.7225,1836-04-09T00:00:00Z,https://www.wikidata.org/wiki/Q73479,CC-BY-SA-4.0,Arthur von Oettingen,physicist,Baltic German physicist and music theorist (1836–1920)
wd-Q75034-karl-z-ppritz,49.866666666,8.65,1838-04-14T00:00:00Z,https://www.wikidata.org/wiki/Q75034,CC-BY-SA-4.0,Karl Zöppritz,physicist,German mathematician and physicist (1838–1885)
wd-Q75126-oscar-emil-meyer,53.396944444,8.136111111,1834-10-15T00:00:00Z,https://www.wikidata.org/wiki/Q75126,CC-BY-SA-4.0,Oscar Emil Meyer,physicist,German physicist (1834-1909)
wd-Q75523-adolf-slaby,52.516666666,13.383333333,1849-04-18T00:00:00Z,https://www.wikidata.org/wiki/Q75523,CC-BY-SA-4.0,Adolf Slaby,physicist,German wireless pioneer (1849-1913)
wd-Q76359-ernst-abbe,50.974722222,10.324444444,1840-01-23T00:00:00Z,https://www.wikidata.org/wiki/Q76359,CC-BY-SA-4.0,Ernst Abbe,physicist,German physicist (1840-1905)
wd-Q76564-carl-gustav-jacob-jacobi,52.4,13.066666666,1804-12-10T00:00:00Z,https://www.wikidata.org/wiki/Q76564,CC-BY-SA-4.0,Carl Gustav Jacob Jacobi,physicist,German mathematician (1804–1851)
wd-Q76571-emil-du-bois-reymond,52.516666666,13.383333333,1818-11-07T00:00:00Z,https://www.wikidata.org/wiki/Q76571,CC-BY-SA-4.0,Emil du Bois-Reymond,physicist,German physician and physiologist (1818–1896)
wd-Q76707-wilhelm-eduard-weber,51.8671,12.6484,1804-10-24T00:00:00Z,https://www.wikidata.org/wiki/Q76707,CC-BY-SA-4.0,Wilhelm Eduard Weber,physicist,German physicist (1804–1891)
wd-Q76833-carl-zeiss,50.981111111,11.329444444,1816-09-11T00:00:00Z,https://www.wikidata.org/wiki/Q76833,CC-BY-SA-4.0,Carl Zeiss,physicist,German optical physicist (1816–1888)
wd-Q76881-gustav-fechner,51.591666666,14.758333333,1801-04-19T00:00:00Z,https://www.wikidata.org/wiki/Q76881,CC-BY-SA-4.0,Gustav Fechner,physicist,German scientist (1801-1887)
wd-Q77029-wilhelm-julius-foerster,51.939722222,15.505,1832-12-16T00:00:00Z,https://www.wikidata.org/wiki/Q77029,CC-BY-SA-4.0,Wilhelm Julius Foerster,physicist,German astronomer (1832–1921)
wd-Q77124-johann-philipp-reis,50.202680555,9.19055,1834-01-07T00:00:00Z,https://www.wikidata.org/wiki/Q77124,CC-BY-SA-4.0,Johann Philipp Reis,physicist,German scientist and inventor (1834–1874)
wd-Q77219-hermann-grassmann,53.424722222,14.555277777,1809-04-15T00:00:00Z,https://www.wikidata.org/wiki/Q77219,CC-BY-SA-4.0,Hermann Grassmann,physicist,"German polymath, linguist and mathematician (1809–1877)"
wd-Q77279-rudolph-koenig,54.711472222,20.509305555,1832-11-26T00:00:00Z,https://www.wikidata.org/wiki/Q77279,CC-BY-SA-4.0,Rudolph Koenig,physicist,German physicist (1832–1901)
wd-Q77294-franz-melde,50.5925,9.54231,1832-03-11T00:00:00Z,https://www.wikidata.org/wiki/Q77294,CC-BY-SA-4.0,Franz Melde,physicist,German physicist (1832–1901)
wd-Q78015-hermann-aron,51.2784,17.98908,1845-10-01T00:00:00Z,https://www.wikidata.org/wiki/Q78015,CC-BY-SA-4.0,Hermann Aron,physicist,German researcher of electrical engineering (1845–1913)
wd-Q78212-wilhelm-von-beetz,52.516666666,13.383333333,1822-03-27T00:00:00Z,https://www.wikidata.org/wiki/Q78212,CC-BY-SA-4.0,Wilhelm von Beetz,physicist,German physicist (1822-1886)
wd-Q78392-wilhelm-holtz,54.36871,12.72658,1836-10-15T00:00:00Z,https://www.wikidata.org/wiki/Q78392,CC-BY-SA-4.0,Wilhelm Holtz,physicist,German physicist (1836–1913)
wd-Q83297-john-strutt-3rd-baron-rayleigh,51.761613,0.672673,1842-11-12T00:00:00Z,https://www.wikidata.org/wiki/Q83297,CC-BY-SA-4.0,"John Strutt, 3rd Baron Rayleigh",physicist,English physicist (1842–1919)
wd-Q84284-christian-doppler,47.8,13.045,1803-11-29T00:00:00Z,https://www.wikidata.org/wiki/Q84284,CC-BY-SA-4.0,Christian Doppler,physicist,Austrian mathematician and physicist (1803–1853)
wd-Q84296-ludwig-boltzmann,48.208333333,16.3725,1844-02-20T00:00:00Z,https://www.wikidata.org/wiki/Q84296,CC-BY-SA-4.0,Ludwig Boltzmann,physicist,Austrian physicist and philosopher (1844–1906)
wd-Q84370-leonhard-sohncke,51.482777777,11.969722222,1842-02-22T00:00:00Z,https://www.wikidata.org/wiki/Q84370,CC-BY-SA-4.0,Leonhard Sohncke,physicist,German mathematician and physicist (1842-1897)
wd-Q84783-franz-s-exner,48.208333333,16.3725,1849-03-24T00:00:00Z,https://www.wikidata.org/wiki/Q84783,CC-BY-SA-4.0,Franz S. Exner,physicist,Austrian physicist (1849–1926)
wd-Q84818-josef-finger,49.741388888,13.3825,1841-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q84818,CC-BY-SA-4.0,Josef Finger,physicist,Austrian mathematician (1841–1925)
wd-Q85432-berend-wilhelm-feddersen,54.515277777,9.569722222,1832-03-26T00:00:00Z,https://www.wikidata.org/wiki/Q85432,CC-BY-SA-4.0,Berend Wilhelm Feddersen,physicist,German physicist (1832-1918)
wd-Q85526-julius-wilhelm-gintl,50.0875,14.421388888,1804-11-12T00:00:00Z,https://www.wikidata.org/wiki/Q85526,CC-BY-SA-4.0,Julius Wilhelm Gintl,physicist,Austrian physicist (1804–1883)
wd-Q86220-johannes-frischauf,48.208333333,16.3725,1837-09-17T00:00:00Z,https://www.wikidata.org/wiki/Q86220,CC-BY-SA-4.0,Johannes Frischauf,physicist,Austrian mathematician (1837-1924)
