id,lat,lon,timestamp,source_url,license,sponsor,country,application_number,brand,generic,route,dosage_form,pharm_class,marketing_status,submission_type
ANDA070514,NaN,NaN,1990-06-29T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=070514,openFDA-public,WATSON LABS,??,ANDA070514,TOLAZAMIDE,TOLAZAMIDE,ORAL,TABLET,,Discontinued,SUPPL
ANDA070819,32.0853,34.7818,1993-06-02T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=070819,openFDA-public,TEVA,IL,ANDA070819,METOCLOPRAMIDE HYDROCHLORIDE,METOCLOPRAMIDE HYDROCHLORIDE,ORAL,SOLUTION,,Discontinued,SUPPL
ANDA065405,NaN,NaN,2024-07-12T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=065405,openFDA-public,CHARTWELL RX,??,ANDA065405,AZITHROMYCIN,AZITHROMYCIN,ORAL,TABLET,,Prescription,SUPPL
ANDA040419,NaN,NaN,2024-10-31T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=040419,openFDA-public,SPECGX LLC,??,ANDA040419,ACETAMINOPHEN AND CODEINE PHOSPHATE,ACETAMINOPHEN,ORAL,TABLET,,Prescription,SUPPL
ANDA040714,NaN,NaN,2009-08-31T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=040714,openFDA-public,EPIC PHARMA LLC,??,ANDA040714,BENZPHETAMINE HYDROCHLORIDE,BENZPHETAMINE HYDROCHLORIDE,ORAL,TABLET,,Discontinued,SUPPL
NDA050322,40.6515,-74.406,1997-12-23T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050322,openFDA-public,MERCK,US,NDA050322,NEODECADRON,DEXAMETHASONE SODIUM PHOSPHATE,OPHTHALMIC,SOLUTION/DROPS,,Discontinued,SUPPL
NDA011961,NaN,NaN,2007-08-10T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011961,openFDA-public,LIFSA DRUGS,??,NDA011961,MARPLAN,ISOCARBOXAZID,ORAL,TABLET,,Prescription,SUPPL
ANDA062733,NaN,NaN,2000-12-29T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=062733,openFDA-public,COSETTE,??,ANDA062733,MYKACET,NYSTATIN,TOPICAL,OINTMENT,,Discontinued,SUPPL
ANDA063295,51.4861,-0.1282,1993-07-26T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=063295,openFDA-public,GLAXOSMITHKLINE,GB,ANDA063295,MONOCID,CEFONICID SODIUM,INJECTION,INJECTABLE,,Discontinued,ORIG
ANDA065143,NaN,NaN,2012-01-11T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=065143,openFDA-public,HIKMA FARMACEUTICA,??,ANDA065143,CEFAZOLIN SODIUM,CEFAZOLIN SODIUM,INJECTION,INJECTABLE,,Prescription,SUPPL
ANDA075357,NaN,NaN,1999-07-30T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=075357,openFDA-public,L PERRIGO CO,??,ANDA075357,MINOXIDIL (FOR WOMEN),MINOXIDIL,TOPICAL,SOLUTION,Arteriolar Vasodilator [EPC],Over-the-counter,ORIG
ANDA075643,NaN,NaN,2008-03-12T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=075643,openFDA-public,RUBICON RESEARCH,??,ANDA075643,BISOPROLOL FUMARATE,BISOPROLOL FUMARATE,ORAL,TABLET,,Prescription,SUPPL
ANDA075936,50.0782,8.5667,2007-02-08T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=075936,openFDA-public,FRESENIUS KABI USA,DE,ANDA075936,MILRINONE LACTATE,MILRINONE LACTATE,INJECTION,INJECTABLE,,Prescription,SUPPL
ANDA071163,NaN,NaN,1989-06-22T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=071163,openFDA-public,OHM,??,ANDA071163,IBUPROFEN,IBUPROFEN,ORAL,TABLET,,Discontinued,SUPPL
ANDA071523,40.0094,-75.238,2014-07-11T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=071523,openFDA-public,TEVA PHARMS USA,US,ANDA071523,TRAZODONE HYDROCHLORIDE,TRAZODONE HYDROCHLORIDE,ORAL,TABLET,,Prescription,SUPPL
ANDA072321,NaN,NaN,1999-06-18T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=072321,openFDA-public,HOSPIRA,??,ANDA072321,PANCURONIUM BROMIDE,PANCURONIUM BROMIDE,INJECTION,INJECTABLE,,Discontinued,SUPPL
ANDA073005,32.0853,34.7818,1997-12-10T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=073005,openFDA-public,TEVA,IL,ANDA073005,CINOXACIN,CINOXACIN,ORAL,CAPSULE,,Discontinued,SUPPL
ANDA074051,NaN,NaN,1997-06-27T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=074051,openFDA-public,APOTHECON,??,ANDA074051,DILTIAZEM HYDROCHLORIDE,DILTIAZEM HYDROCHLORIDE,ORAL,TABLET,,Discontinued,SUPPL
ANDA074414,NaN,NaN,2002-05-31T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=074414,openFDA-public,COSETTE,??,ANDA074414,MICONAZOLE NITRATE,MICONAZOLE NITRATE,VAGINAL,SUPPOSITORY,,Discontinued,SUPPL
ANDA074731,NaN,NaN,2005-05-11T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=074731,openFDA-public,HIKMA,??,ANDA074731,MINOXIDIL (FOR MEN),MINOXIDIL,TOPICAL,SOLUTION,,Discontinued,SUPPL
ANDA075045,NaN,NaN,2001-04-03T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=075045,openFDA-public,HIKMA,??,ANDA075045,BUTORPHANOL TARTRATE PRESERVATIVE FREE,BUTORPHANOL TARTRATE,INJECTION,INJECTABLE,,Prescription,SUPPL
ANDA076316,NaN,NaN,2004-10-27T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=076316,openFDA-public,GVS TM,??,ANDA076316,SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,SODIUM CHLORIDE,INJECTION,INJECTABLE,,Prescription,ORIG
ANDA080693,NaN,NaN,1987-07-30T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=080693,openFDA-public,FOUGERA PHARMS INC,??,ANDA080693,HYDROCORTISONE,HYDROCORTISONE,TOPICAL,CREAM,Corticosteroid [EPC],Prescription,SUPPL
ANDA083022,NaN,NaN,1972-09-20T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=083022,openFDA-public,ACCORD HLTHCARE,??,ANDA083022,DODEX,CYANOCOBALAMIN,INJECTION,INJECTABLE,,Discontinued,ORIG
ANDA076873,47.5596,7.5886,2004-12-14T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=076873,openFDA-public,SANDOZ,CH,ANDA076873,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,ORAL,"TABLET, EXTENDED RELEASE",,Prescription,ORIG
ANDA077165,17.4399,78.4983,2014-09-18T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=077165,openFDA-public,DR REDDYS,IN,ANDA077165,GRANISETRON HYDROCHLORIDE PRESERVATIVE FREE,GRANISETRON HYDROCHLORIDE,INJECTION,INJECTABLE,,Discontinued,SUPPL
ANDA076589,17.4399,78.4983,2004-10-12T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=076589,openFDA-public,DR REDDYS,IN,ANDA076589,FLUMAZENIL,FLUMAZENIL,INJECTION,INJECTABLE,,Discontinued,ORIG
ANDA077470,32.0853,34.7818,2014-09-25T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=077470,openFDA-public,TEVA PHARMS,IL,ANDA077470,RAMIPRIL,RAMIPRIL,ORAL,CAPSULE,,Discontinued,SUPPL
ANDA077766,NaN,NaN,2006-12-20T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=077766,openFDA-public,CHARTWELL RX,??,ANDA077766,SIMVASTATIN,SIMVASTATIN,ORAL,TABLET,,Discontinued,ORIG
ANDA078066,NaN,NaN,2008-01-29T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=078066,openFDA-public,LONG GROVE PHARMS,??,ANDA078066,CALCITRIOL,CALCITRIOL,INJECTION,INJECTABLE,,Discontinued,ORIG
ANDA078364,NaN,NaN,2010-12-03T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=078364,openFDA-public,CHARTWELL RX,??,ANDA078364,DESLORATADINE,DESLORATADINE,ORAL,TABLET,,Discontinued,ORIG
ANDA078654,19.076,72.8777,2023-05-01T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=078654,openFDA-public,SUN PHARM INDS INC,IN,ANDA078654,CLONAZEPAM,CLONAZEPAM,ORAL,"TABLET, ORALLY DISINTEGRATING",,Discontinued,SUPPL
ANDA078962,NaN,NaN,2014-12-19T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=078962,openFDA-public,KVK TECH,??,ANDA078962,BETAXOLOL HYDROCHLORIDE,BETAXOLOL HYDROCHLORIDE,ORAL,TABLET,,Prescription,SUPPL
ANDA089383,19.076,72.8777,1997-12-05T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=089383,openFDA-public,SUN PHARM INDUSTRIES,IN,ANDA089383,HYDROXYZINE HYDROCHLORIDE,HYDROXYZINE HYDROCHLORIDE,ORAL,TABLET,,Discontinued,SUPPL
ANDA090265,NaN,NaN,2008-12-23T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=090265,openFDA-public,CARACO,??,ANDA090265,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,ACETAMINOPHEN,ORAL,TABLET,,Discontinued,ORIG
ANDA090584,NaN,NaN,2015-05-01T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=090584,openFDA-public,SAGENT PHARMS,??,ANDA090584,FLUMAZENIL,FLUMAZENIL,INJECTION,INJECTABLE,,Prescription,SUPPL
NDA018271,NaN,NaN,1986-02-14T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018271,openFDA-public,B BRAUN,??,NDA018271,ISOLYTE R W/ DEXTROSE 5% IN PLASTIC CONTAINER,CALCIUM CHLORIDE,INJECTION,INJECTABLE,,Discontinued,SUPPL
ANDA084731,NaN,NaN,1990-12-26T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=084731,openFDA-public,SCHERER RP,??,ANDA084731,THEOPHYLLINE,THEOPHYLLINE,ORAL,CAPSULE,,Discontinued,SUPPL
NDA007942,NaN,NaN,1983-10-26T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007942,openFDA-public,FOREST LABS,??,NDA007942,SUS-PHRINE SULFITE FREE,EPINEPHRINE,INJECTION,INJECTABLE,,Discontinued,SUPPL
ANDA087266,NaN,NaN,1986-01-17T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=087266,openFDA-public,OLTA PHARMS,??,ANDA087266,LINDANE,LINDANE,TOPICAL,SHAMPOO,,Discontinued,SUPPL
ANDA088356,NaN,NaN,1984-04-10T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=088356,openFDA-public,IVAX PHARMS,??,ANDA088356,HYDRALAZINE HYDROCHLORIDE W/ HYDROCHLOROTHIAZIDE 25/25,HYDRALAZINE HYDROCHLORIDE,ORAL,CAPSULE,,Discontinued,ORIG
ANDA202975,NaN,NaN,2015-11-20T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202975,openFDA-public,ACTAVIS LABS FL INC,??,ANDA202975,DUTASTERIDE AND TAMSULOSIN HYDROCHLORIDE,DUTASTERIDE,ORAL,CAPSULE,,Discontinued,ORIG
ANDA203352,NaN,NaN,2016-05-18T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203352,openFDA-public,JUBILANT CADISTA,??,ANDA203352,SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,SODIUM CHLORIDE,INJECTION,SOLUTION,,Discontinued,ORIG
ANDA203753,40.089,-80.7137,2019-06-19T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203753,openFDA-public,MYLAN TECHNOLOGIES,US,ANDA203753,SCOPOLAMINE,SCOPOLAMINE,TRANSDERMAL,SYSTEM,Anticholinergic [EPC],Prescription,ORIG
ANDA090910,NaN,NaN,2011-11-18T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=090910,openFDA-public,ALVOGEN,??,ANDA090910,SODIUM PHENYLBUTYRATE,SODIUM PHENYLBUTYRATE,ORAL,TABLET,,Discontinued,ORIG
ANDA091260,NaN,NaN,2011-08-25T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=091260,openFDA-public,APOTEX INC,??,ANDA091260,CEVIMELINE HYDROCHLORIDE,CEVIMELINE HYDROCHLORIDE,ORAL,CAPSULE,,Discontinued,ORIG
ANDA091595,NaN,NaN,2014-12-01T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=091595,openFDA-public,GLENMARK PHARMS,??,ANDA091595,CICLOPIROX,CICLOPIROX,TOPICAL,GEL,Protein Synthesis Inhibitors [MoA],Prescription,SUPPL
ANDA201025,NaN,NaN,2024-05-01T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201025,openFDA-public,ONESOURCE SPECIALTY,??,ANDA201025,AMPICILLIN SODIUM,AMPICILLIN SODIUM,INJECTION,INJECTABLE,,Prescription,SUPPL
ANDA200177,NaN,NaN,2011-07-18T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=200177,openFDA-public,LANNETT CO INC,??,ANDA200177,DIETHYLPROPION HYDROCHLORIDE,DIETHYLPROPION HYDROCHLORIDE,ORAL,TABLET,,Prescription,ORIG
ANDA201833,NaN,NaN,2013-09-24T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201833,openFDA-public,HIKMA,??,ANDA201833,SODIUM CHLORIDE 0.9%,SODIUM CHLORIDE,INJECTION,SOLUTION,,Prescription,ORIG
ANDA202275,NaN,NaN,2020-09-22T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202275,openFDA-public,AVET LIFESCIENCES,??,ANDA202275,VANCOMYCIN HYDROCHLORIDE,VANCOMYCIN HYDROCHLORIDE,INJECTION,INJECTABLE,,Discontinued,SUPPL
ANDA202610,NaN,NaN,2025-02-05T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202610,openFDA-public,THEPHARMANETWORK LLC,??,ANDA202610,ISONIAZID,ISONIAZID,ORAL,TABLET,,Prescription,SUPPL
ANDA207601,NaN,NaN,2022-12-20T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207601,openFDA-public,SOMERSET THERAPS LLC,??,ANDA207601,BIMATOPROST,BIMATOPROST,OPHTHALMIC,SOLUTION/DROPS,Prostaglandin Analog [EPC],Prescription,SUPPL
NDA208010,NaN,NaN,2019-12-17T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208010,openFDA-public,EIRGEN,??,NDA208010,RAYALDEE,CALCIFEDIOL,ORAL,"CAPSULE, EXTENDED RELEASE",,Prescription,SUPPL
ANDA208386,NaN,NaN,2016-10-21T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208386,openFDA-public,ACTAVIS LABS UT INC,??,ANDA208386,FLUOCINOLONE ACETONIDE,FLUOCINOLONE ACETONIDE,TOPICAL,SOLUTION,Corticosteroid [EPC],Discontinued,ORIG
NDA019369,47.563,7.5994,1990-10-16T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019369,openFDA-public,ROCHE,CH,NDA019369,TEGISON,ETRETINATE,ORAL,CAPSULE,,Discontinued,SUPPL
ANDA204506,NaN,NaN,2014-02-07T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204506,openFDA-public,WA UNIV SCH MED,??,ANDA204506,AMMONIA N 13,AMMONIA N-13,INTRAVENOUS,INJECTABLE,Radioactive Diagnostic Agent [EPC],Prescription,ORIG
ANDA204847,NaN,NaN,2023-08-07T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204847,openFDA-public,GLENMARK PHARMS LTD,??,ANDA204847,HAILEY 24 FE,ETHINYL ESTRADIOL,ORAL,TABLET,,Prescription,SUPPL
ANDA205699,NaN,NaN,2024-09-17T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205699,openFDA-public,PH HEALTH,??,ANDA205699,BOSENTAN,BOSENTAN,ORAL,TABLET,,Discontinued,SUPPL
ANDA206046,40.4862,-74.4518,2024-08-07T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206046,openFDA-public,BAUSCH AND LOMB INC,US,ANDA206046,OLOPATADINE HYDROCHLORIDE,OLOPATADINE HYDROCHLORIDE,OPHTHALMIC,SOLUTION/DROPS,,Over-the-counter,SUPPL
ANDA206454,NaN,NaN,2025-04-17T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206454,openFDA-public,HIKMA,??,ANDA206454,LINEZOLID,LINEZOLID,INTRAVENOUS,SOLUTION,Oxazolidinone Antibacterial [EPC],Prescription,SUPPL
ANDA206867,17.385,78.4867,2020-11-30T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206867,openFDA-public,AUROBINDO PHARMA,IN,ANDA206867,ATHENTIA NEXT,LEVONORGESTREL,ORAL,TABLET,Progestin [EPC],Over-the-counter,SUPPL
ANDA207231,NaN,NaN,2020-09-11T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207231,openFDA-public,INVENTIA,??,ANDA207231,ILOPERIDONE,ILOPERIDONE,ORAL,TABLET,Atypical Antipsychotic [EPC],Discontinued,SUPPL
ANDA212199,NaN,NaN,2019-10-30T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=212199,openFDA-public,SCIEGEN PHARMS,??,ANDA212199,NAPROXEN SODIUM,NAPROXEN SODIUM,ORAL,TABLET,,Prescription,ORIG
ANDA212548,NaN,NaN,2020-10-06T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=212548,openFDA-public,XIROMED,??,ANDA212548,FOSFOMYCIN TROMETHAMINE,FOSFOMYCIN TROMETHAMINE,ORAL,FOR SOLUTION,,Prescription,ORIG
ANDA212917,NaN,NaN,2021-12-17T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=212917,openFDA-public,REYOUNG,??,ANDA212917,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,ORAL,TABLET,,Prescription,ORIG
NDA208745,NaN,NaN,2021-02-10T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208745,openFDA-public,SALIX,??,NDA208745,TRULANCE,PLECANATIDE,ORAL,TABLET,Guanylate Cyclase-C Agonist [EPC],Prescription,SUPPL
ANDA209096,19.076,72.8777,2024-07-08T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209096,openFDA-public,LUPIN LTD,IN,ANDA209096,METRONIDAZOLE,METRONIDAZOLE,ORAL,TABLET,,Discontinued,SUPPL
ANDA209461,NaN,NaN,2025-01-27T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209461,openFDA-public,TORRENT,??,ANDA209461,EZETIMIBE AND SIMVASTATIN,EZETIMIBE,ORAL,TABLET,,Discontinued,ORIG
ANDA209801,40.0094,-75.238,2025-05-23T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209801,openFDA-public,TEVA PHARMS USA INC,US,ANDA209801,PERAMPANEL,PERAMPANEL,ORAL,TABLET,Noncompetitive AMPA Glutamate Receptor Antagonist [EPC],Prescription,ORIG
NDA210136,NaN,NaN,2023-05-23T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210136,openFDA-public,BRAEBURN,??,NDA210136,BRIXADI,BUPRENORPHINE,SUBCUTANEOUS,"SOLUTION, EXTENDED RELEASE",Partial Opioid Agonist [EPC],Prescription,ORIG
ANDA210481,47.5596,7.5886,2020-11-19T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210481,openFDA-public,SANDOZ INC,CH,ANDA210481,,,,,,,ORIG
ANDA210811,19.076,72.8777,2025-06-12T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210811,openFDA-public,CIPLA LIMITED,IN,ANDA210811,DOLUTEGRAVIR SODIUM AND ABACAVIR SULFATE AND LAMIVUDINE,ABACAVIR || DOLUTEGRAVIR || LAMIVUDINE,,TABLET,,None (Tentative Approval),ORIG
ANDA211157,NaN,NaN,2023-06-29T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211157,openFDA-public,XIROMED,??,ANDA211157,ENILLORING,ETHINYL ESTRADIOL,VAGINAL,RING,Estrogen [EPC],Prescription,ORIG
ANDA211506,NaN,NaN,2026-04-06T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211506,openFDA-public,MACLEODS PHARMS LTD,??,ANDA211506,DAPAGLIFLOZIN,DAPAGLIFLOZIN,ORAL,TABLET,Sodium-Glucose Cotransporter 2 Inhibitor [EPC],Prescription,ORIG
ANDA211829,NaN,NaN,2019-06-04T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211829,openFDA-public,SCIEGEN PHARMS,??,ANDA211829,RANOLAZINE,RANOLAZINE,ORAL,"TABLET, EXTENDED RELEASE",Anti-anginal [EPC],Prescription,ORIG
ANDA217526,NaN,NaN,2023-07-14T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=217526,openFDA-public,NAVINTA LLC,??,ANDA217526,SODIUM PHENYLACETATE AND SODIUM BENZOATE,SODIUM BENZOATE,INTRAVENOUS,SOLUTION,,Prescription,ORIG
ANDA217937,17.385,78.4867,2024-08-13T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=217937,openFDA-public,AUROBINDO PHARMA,IN,ANDA217937,MYCOPHENOLATE MOFETIL,MYCOPHENOLATE MOFETIL,ORAL,TABLET,,Prescription,SUPPL
ANDA218444,NaN,NaN,2025-04-22T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218444,openFDA-public,RICONPHARMA LLC,??,ANDA218444,SIPONIMOD,SIPONIMOD,ORAL,TABLET,,Discontinued,ORIG
ANDA214100,NaN,NaN,2025-08-22T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=214100,openFDA-public,AMNEAL,??,ANDA214100,PENCICLOVIR,PENCICLOVIR,TOPICAL,CREAM,Herpesvirus Nucleoside Analog DNA Polymerase Inhibitor [EPC],Prescription,ORIG
ANDA213300,17.385,78.4867,2024-07-18T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=213300,openFDA-public,AUROBINDO PHARMA,IN,ANDA213300,DUTASTERIDE AND TAMSULOSIN HYDROCHLORIDE,DUTASTERIDE,ORAL,CAPSULE,5-alpha Reductase Inhibitor [EPC],Prescription,ORIG
NDA020429,NaN,NaN,2004-09-10T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020429,openFDA-public,WYETH CONS,??,NDA020429,ORUDIS KT,KETOPROFEN,ORAL,TABLET,,Discontinued,SUPPL
NDA020506,40.6515,-74.406,1996-10-04T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020506,openFDA-public,MERCK,US,NDA020506,TIAMATE,DILTIAZEM MALATE,ORAL,"TABLET, EXTENDED RELEASE",,Discontinued,ORIG
ANDA214921,NaN,NaN,2025-11-13T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=214921,openFDA-public,MSN,??,ANDA214921,BRIVARACETAM,BRIVARACETAM,ORAL,TABLET,Epoxide Hydrolase Inhibitors [MoA],Prescription,ORIG
ANDA215362,NaN,NaN,2026-02-05T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=215362,openFDA-public,MSN,??,ANDA215362,BUMETANIDE,BUMETANIDE,ORAL,TABLET,Loop Diuretic [EPC],Prescription,ORIG
ANDA215772,NaN,NaN,2022-07-15T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=215772,openFDA-public,STRIDES PHARMA,??,ANDA215772,AZITHROMYCIN,AZITHROMYCIN,ORAL,TABLET,,Prescription,ORIG
