id,lat,lon,timestamp,source_url,license,provider,country_iso2,kind,title
math-history:wd-Q56250455-ahmad-ibn-muhammad-ibn-al-ha-im,30.044444444,31.235833333,1352-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q56250455,CC-BY-SA-4.0,math-history,EG,mathematician,Ahmad Ibn-Muhammad Ibn-al-Haʾim
math-history:wd-Q400919-ahmad-al-qalqashandi,30.304,31.166,1355-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q400919,CC-BY-SA-4.0,math-history,IL,mathematician,Ahmad al-Qalqashandi
math-history:wd-Q855257-blasius-of-parma,44.801472222,10.328,1355-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q855257,CC-BY-SA-4.0,math-history,CH,mathematician,Blasius of Parma
math-history:wd-Q4121967-ibn-al-majdi,30.044444444,31.235833333,1359-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q4121967,CC-BY-SA-4.0,math-history,EG,mathematician,Ibn al-Majdi
math-history:wd-Q3768485-giovanni-di-gherardo-da-prato,43.880813888,11.096561111,1360-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3768485,CC-BY-SA-4.0,math-history,IT,mathematician,Giovanni di Gherardo da Prato
math-history:wd-Q1386256-q-z-da-al-r-m,40.191330555,29.080538888,1364-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1386256,CC-BY-SA-4.0,math-history,BG,mathematician,Qāḍī Zāda al-Rūmī
math-history:wd-Q3172160-jean-fusoris,49.171111111,5.914166666,1365-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3172160,CC-BY-SA-4.0,math-history,LU,mathematician,Jean Fusoris
math-history:wd-Q4121967-ibn-al-majdi,30.044444444,31.235833333,1365-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q4121967,CC-BY-SA-4.0,math-history,EG,mathematician,Ibn al-Majdi
math-history:wd-Q326797-christian-of-prachatice,49.013013368,13.997533003,1368-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q326797,CC-BY-SA-4.0,math-history,CZ,mathematician,Christian of Prachatice
math-history:wd-Q685774-jan-indel,50.209166666,15.831944444,1375-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q685774,CC-BY-SA-4.0,math-history,CZ,mathematician,Jan Šindel
math-history:wd-Q2113216-prosdocimus-de-beldemandis,45.407777777,11.873333333,1375-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2113216,CC-BY-SA-4.0,math-history,SI,mathematician,Prosdocimus de Beldemandis
math-history:wd-Q78955-johannes-von-gmunden,47.918055555,13.799444444,1380-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q78955,CC-BY-SA-4.0,math-history,AT,mathematician,Johannes von Gmunden
math-history:wd-Q115466-jamsh-d-al-k-sh,33.988055555,51.4425,1380-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q115466,CC-BY-SA-4.0,math-history,IR,mathematician,Jamshīd al-Kāshī
math-history:wd-Q891045-parameshvara,10.86666667,75.93333333,1380-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q891045,CC-BY-SA-4.0,math-history,LK,mathematician,Parameshvara
math-history:wd-Q891045-parameshvara,10.648055555,76.538333333,1380-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q891045,CC-BY-SA-4.0,math-history,LK,mathematician,Parameshvara
math-history:wd-Q2050459-paul-of-pergula,43.56425,12.83465,1380-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2050459,CC-BY-SA-4.0,math-history,IT,mathematician,Paul of Pergula
math-history:wd-Q1478049-wawrzyniec-z-raciborza,50.091944444,18.219166666,1381-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1478049,CC-BY-SA-4.0,math-history,SK,mathematician,Wawrzyniec z Raciborza
math-history:wd-Q78955-johannes-von-gmunden,47.918055555,13.799444444,1383-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q78955,CC-BY-SA-4.0,math-history,AT,mathematician,Johannes von Gmunden
math-history:wd-Q486088-ulugh-beg,36.434722,48.7975,1394-03-30T00:00:00Z,https://www.wikidata.org/wiki/Q486088,CC-BY-SA-4.0,math-history,AZ,mathematician,Ulugh Beg
math-history:wd-Q704973-theodoros-ii-palaiologos,41.0125,28.98,1396-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q704973,CC-BY-SA-4.0,math-history,BG,mathematician,Theodoros II Palaiologos
math-history:wd-Q704973-theodoros-ii-palaiologos,41.01224,28.976018,1396-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q704973,CC-BY-SA-4.0,math-history,BG,mathematician,Theodoros II Palaiologos
math-history:wd-Q321563-paolo-dal-pozzo-toscanelli,43.771388888,11.254166666,1397-04-29T00:00:00Z,https://www.wikidata.org/wiki/Q321563,CC-BY-SA-4.0,math-history,IT,mathematician,Paolo dal Pozzo Toscanelli
math-history:wd-Q1458096-fridericus-amann,49.85,11.35,1400-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1458096,CC-BY-SA-4.0,math-history,DE,mathematician,Fridericus Amann
math-history:wd-Q1698599-johannes-wenceslai-von-prag,50.0875,14.421388888,1400-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1698599,CC-BY-SA-4.0,math-history,CZ,mathematician,Johannes Wenceslai von Prag
math-history:wd-Q10394588-ya-sh-ibn-ibr-h-m-al-umaw,37,-4,1400-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q10394588,CC-BY-SA-4.0,math-history,ES,mathematician,Yaʿīsh ibn Ibrāhīm al-Umawī
math-history:wd-Q154751-nicholas-of-cusa,49.916111111,7.069444444,1401-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q154751,CC-BY-SA-4.0,math-history,LU,mathematician,Nicholas of Cusa
math-history:wd-Q20087100-johannes-huswirt,50.43833333,7.57638889,1401-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q20087100,CC-BY-SA-4.0,math-history,LU,mathematician,Johannes Huswirt
math-history:wd-Q423644-ali-qushji,39.654722222,66.975833333,1403-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q423644,CC-BY-SA-4.0,math-history,UZ,mathematician,Ali Qushji
math-history:wd-Q182046-leon-battista-alberti,44.407186111,8.933983333,1404-02-23T00:00:00Z,https://www.wikidata.org/wiki/Q182046,CC-BY-SA-4.0,math-history,CH,mathematician,Leon Battista Alberti
math-history:wd-Q549965-j-nos-vit-z,46.033333333,16.533333333,1408-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q549965,CC-BY-SA-4.0,math-history,SI,mathematician,János Vitéz
math-history:wd-Q2462319-ab-al-asan-ibn-al-al-qala-d,37.4888637,-2.7709805,1412-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2462319,CC-BY-SA-4.0,math-history,ES,mathematician,Abū al-Ḥasan ibn ʿAlī al-Qalaṣādī
math-history:wd-Q5822-piero-della-francesca,43.575555555,12.143888888,1415-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q5822,CC-BY-SA-4.0,math-history,IT,mathematician,Piero della Francesca
math-history:wd-Q16367981-fethullah-shirvani,40.633888888,48.639166666,1417-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q16367981,CC-BY-SA-4.0,math-history,AZ,mathematician,Fethullah Shirvani
math-history:wd-Q12729032-georgius-de-hungaria,46.766666666,23.583333333,1422-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q12729032,CC-BY-SA-4.0,math-history,RO,mathematician,Georgius de Hungaria
math-history:wd-Q11767658-marcin-kr-l-z-urawicy,49.821666666,22.797777777,1422-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q11767658,CC-BY-SA-4.0,math-history,SK,mathematician,Marcin Król z Żurawicy
math-history:wd-Q7507290-sibt-al-maridini,30.044444444,31.235833333,1423-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q7507290,CC-BY-SA-4.0,math-history,EG,mathematician,Sibt al-Maridini
math-history:wd-Q84289-georg-von-peuerbach,48.345555555,13.774166666,1423-06-08T00:00:00Z,https://www.wikidata.org/wiki/Q84289,CC-BY-SA-4.0,math-history,AT,mathematician,Georg von Peuerbach
math-history:wd-Q3619807-antonio-manetti,43.771388888,11.254166666,1423-07-15T00:00:00Z,https://www.wikidata.org/wiki/Q3619807,CC-BY-SA-4.0,math-history,IT,mathematician,Antonio Manetti
math-history:wd-Q3903185-piero-borgi,45.439722222,12.331944444,1424-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3903185,CC-BY-SA-4.0,math-history,SI,mathematician,Piero Borgi
math-history:wd-Q1472257-martin-merz,49.6116,11.80507,1425-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1472257,CC-BY-SA-4.0,math-history,DE,mathematician,Martin Merz
math-history:wd-Q1525570-giorgio-valla,45.05,9.7,1430-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1525570,CC-BY-SA-4.0,math-history,CH,mathematician,Giorgio Valla
math-history:wd-Q112374181-v-clav-pacovsk-z-pacova,49.470826885,15.001713769,1434-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q112374181,CC-BY-SA-4.0,math-history,CZ,mathematician,Václav Pacovský z Pacova
math-history:wd-Q370512-johannes-tinctoris,50.6806,4.3717,1435-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q370512,CC-BY-SA-4.0,math-history,BE,mathematician,Johannes Tinctoris
math-history:wd-Q76365-regiomontanus,50.077777777,10.566666666,1436-06-15T00:00:00Z,https://www.wikidata.org/wiki/Q76365,CC-BY-SA-4.0,math-history,DE,mathematician,Regiomontanus
math-history:wd-Q10299689-ibn-ghazi-al-maknasi,33.883333333,-5.55,1437-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q10299689,CC-BY-SA-4.0,math-history,MA,mathematician,Ibn Ghazi al-Maknasi
math-history:wd-Q87620-luca-pacioli,43.575555555,12.143888888,1440-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q87620,CC-BY-SA-4.0,math-history,IT,mathematician,Luca Pacioli
math-history:wd-Q1472257-martin-merz,49.6116,11.80507,1440-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1472257,CC-BY-SA-4.0,math-history,DE,mathematician,Martin Merz
math-history:wd-Q19935841-bernard-pergerl,46.6497,15.8453,1440-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q19935841,CC-BY-SA-4.0,math-history,SI,mathematician,Bernard Pergerl
math-history:wd-Q2632421-bartolom-ramos-de-pareja,37.983333333,-3.466666666,1440-02-03T00:00:00Z,https://www.wikidata.org/wiki/Q2632421,CC-BY-SA-4.0,math-history,ES,mathematician,Bartolomé Ramos de Pareja
math-history:wd-Q5439205-fazio-cardano,45.466944444,9.19,1444-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q5439205,CC-BY-SA-4.0,math-history,CH,mathematician,Fazio Cardano
math-history:wd-Q2548030-nilakantha-somayaji,10.9,75.92,1444-06-14T00:00:00Z,https://www.wikidata.org/wiki/Q2548030,CC-BY-SA-4.0,math-history,LK,mathematician,Nilakantha Somayaji
math-history:wd-Q1326883-albert-brudzewski,52.09949,18.60432,1445-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1326883,CC-BY-SA-4.0,math-history,PL,mathematician,Albert Brudzewski
math-history:wd-Q1326883-albert-brudzewski,52.09944444,18.60416667,1445-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1326883,CC-BY-SA-4.0,math-history,PL,mathematician,Albert Brudzewski
math-history:wd-Q1326883-albert-brudzewski,51.757,18.083,1445-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1326883,CC-BY-SA-4.0,math-history,PL,mathematician,Albert Brudzewski
math-history:wd-Q579504-john-of-g-og-w,51.658888888,16.080277777,1445-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q579504,CC-BY-SA-4.0,math-history,PL,mathematician,John of Głogów
math-history:wd-Q1986557-nicolas-chuquet,48.856666666,2.352222222,1445-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1986557,CC-BY-SA-4.0,math-history,BE,mathematician,Nicolas Chuquet
math-history:wd-Q2063440-paul-of-middelburg,51.499722222,3.613611111,1445-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2063440,CC-BY-SA-4.0,math-history,BE,mathematician,Paul of Middelburg
math-history:wd-Q2579348-jean-p-lerin,46.371388888,-0.739166666,1445-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2579348,CC-BY-SA-4.0,math-history,FR,mathematician,Jean Pèlerin
math-history:wd-Q19935841-bernard-pergerl,46.6497,15.8453,1445-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q19935841,CC-BY-SA-4.0,math-history,SI,mathematician,Bernard Pergerl
math-history:wd-Q1525570-giorgio-valla,45.05,9.7,1447-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1525570,CC-BY-SA-4.0,math-history,CH,mathematician,Giorgio Valla
math-history:wd-Q979294-fabio-calvo,44.416111111,12.201666666,1450-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q979294,CC-BY-SA-4.0,math-history,HR,mathematician,Fabio Calvo
math-history:wd-Q574405-johannes-stabius,48.05,14.416666666,1450-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q574405,CC-BY-SA-4.0,math-history,AT,mathematician,Johannes Stabius
math-history:wd-Q673421-leonhard-von-dobsch-tz,49.9,20.1,1450-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q673421,CC-BY-SA-4.0,math-history,SK,mathematician,Leonhard von Dobschütz
math-history:wd-Q1441170-frances-pellos,43.701944444,7.268333333,1450-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1441170,CC-BY-SA-4.0,math-history,CH,mathematician,Frances Pellos
math-history:wd-Q463374-elijah-mizrachi,41.01,28.960277777,1450-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q463374,CC-BY-SA-4.0,math-history,BG,mathematician,Elijah Mizrachi
math-history:wd-Q1526358-joseph-vecinho,40.6575,-7.913888888,1450-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1526358,CC-BY-SA-4.0,math-history,PT,mathematician,Joseph Vecinho
math-history:wd-Q91909828-piervincenzo-danti,43.11191816,12.38854847,1450-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q91909828,CC-BY-SA-4.0,math-history,IT,mathematician,Piervincenzo Danti
math-history:wd-Q21684217-hieronymus-torrella,39.47,-0.376388888,1450-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q21684217,CC-BY-SA-4.0,math-history,ES,mathematician,Hieronymus Torrella
math-history:wd-Q330740-abraham-zacuto,40.965,-5.664166666,1450-08-21T00:00:00Z,https://www.wikidata.org/wiki/Q330740,CC-BY-SA-4.0,math-history,ES,mathematician,Abraham Zacuto
math-history:wd-Q762-leonardo-da-vinci,43.799166666,10.938133333,1452-04-24T00:00:00Z,https://www.wikidata.org/wiki/Q762,CC-BY-SA-4.0,math-history,IT,mathematician,Leonardo da Vinci
math-history:wd-Q21544645-francesco-negri,45.439722222,12.331944444,1452-04-26T00:00:00Z,https://www.wikidata.org/wiki/Q21544645,CC-BY-SA-4.0,math-history,SI,mathematician,Francesco Negri
math-history:wd-Q71302-johannes-st-ffler,48.411944444,9.785,1452-12-19T00:00:00Z,https://www.wikidata.org/wiki/Q71302,CC-BY-SA-4.0,math-history,CH,mathematician,Johannes Stöffler
math-history:wd-Q24262669-girolamo-donati,45.439722222,12.331944444,1454-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q24262669,CC-BY-SA-4.0,math-history,SI,mathematician,Girolamo Donati
math-history:wd-Q969370-domenico-maria-novara-da-ferrara,44.839166666,11.6175,1454-08-07T00:00:00Z,https://www.wikidata.org/wiki/Q969370,CC-BY-SA-4.0,math-history,HR,mathematician,Domenico Maria Novara da Ferrara
math-history:wd-Q463374-elijah-mizrachi,41.01,28.960277777,1455-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q463374,CC-BY-SA-4.0,math-history,BG,mathematician,Elijah Mizrachi
math-history:wd-Q21684217-hieronymus-torrella,39.47,-0.376388888,1456-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q21684217,CC-BY-SA-4.0,math-history,ES,mathematician,Hieronymus Torrella
math-history:wd-Q24265739-ambrogio-leone,40.933333333,14.533333333,1459-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q24265739,CC-BY-SA-4.0,math-history,IT,mathematician,Ambrogio Leone
math-history:wd-Q24265739-ambrogio-leone,40.925875,14.528564,1459-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q24265739,CC-BY-SA-4.0,math-history,IT,mathematician,Ambrogio Leone
math-history:wd-Q60625-conrad-celtes,49.916666666,10.166666666,1459-02-10T00:00:00Z,https://www.wikidata.org/wiki/Q60625,CC-BY-SA-4.0,math-history,DE,mathematician,Conrad Celtes
math-history:wd-Q574405-johannes-stabius,48.05,14.416666666,1460-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q574405,CC-BY-SA-4.0,math-history,AT,mathematician,Johannes Stabius
math-history:wd-Q130351-marcantonio-zimara,40.166666666,18.166666666,1460-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q130351,CC-BY-SA-4.0,math-history,AL,mathematician,Marcantonio Zimara
math-history:wd-Q730540-thomas-linacre,53.245,-1.505277777,1460-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q730540,CC-BY-SA-4.0,math-history,GB,mathematician,Thomas Linacre
math-history:wd-Q6836003-michael-falkener,51.11,17.0325,1460-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q6836003,CC-BY-SA-4.0,math-history,PL,mathematician,Michael Falkener
math-history:wd-Q4502475-usain-w-i-k-if,36.2125,57.681944444,1461-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q4502475,CC-BY-SA-4.0,math-history,TM,mathematician,Ḥusain Wāʿiẓ Kāšifī
math-history:wd-Q77296-paul-scriptoris,48.750833333,8.870555555,1462-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q77296,CC-BY-SA-4.0,math-history,CH,mathematician,Paul Scriptoris
math-history:wd-Q77354-johannes-widmann,50.079759165,12.373995588,1462-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q77354,CC-BY-SA-4.0,math-history,DE,mathematician,Johannes Widmann
math-history:wd-Q99274-erhard-etzlaub,50.978055555,11.028888888,1462-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q99274,CC-BY-SA-4.0,math-history,DE,mathematician,Erhard Etzlaub
math-history:wd-Q1679186-jakob-k-bel,49.412222222,8.71,1462-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1679186,CC-BY-SA-4.0,math-history,LU,mathematician,Jakob Köbel
math-history:wd-Q60178-johannes-trithemius,49.825833333,6.900555555,1462-02-10T00:00:00Z,https://www.wikidata.org/wiki/Q60178,CC-BY-SA-4.0,math-history,LU,mathematician,Johannes Trithemius
math-history:wd-Q136502517-heinrich-wolf,47.374444444,8.541111111,1464-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q136502517,CC-BY-SA-4.0,math-history,CH,mathematician,Heinrich Wolf
math-history:wd-Q95994-ulrich-r-lein-von-calw,48.714444444,8.7375,1465-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q95994,CC-BY-SA-4.0,math-history,CH,mathematician,Ulrich Rülein von Calw
math-history:wd-Q6417943-elahi-ardabili,38.25,48.3,1465-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q6417943,CC-BY-SA-4.0,math-history,AZ,mathematician,Elahi Ardabili
math-history:wd-Q61477488-marcus-de-benevento,41.133333333,14.783333333,1465-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q61477488,CC-BY-SA-4.0,math-history,IT,mathematician,Marcus de Benevento
math-history:wd-Q95636616-erasmus-horicius,50.36613674,15.631918228,1465-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q95636616,CC-BY-SA-4.0,math-history,CZ,mathematician,Erasmus Horicius
math-history:wd-Q318083-scipione-del-ferro,44.493888888,11.342777777,1465-02-15T00:00:00Z,https://www.wikidata.org/wiki/Q318083,CC-BY-SA-4.0,math-history,IT,mathematician,Scipione del Ferro
math-history:wd-Q113031057-giovanni-battista-memmo,45.439722222,12.331944444,1466-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q113031057,CC-BY-SA-4.0,math-history,SI,mathematician,Giovanni Battista Memmo
math-history:wd-Q95994-ulrich-r-lein-von-calw,48.714444444,8.7375,1467-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q95994,CC-BY-SA-4.0,math-history,CH,mathematician,Ulrich Rülein von Calw
math-history:wd-Q574405-johannes-stabius,48.05,14.416666666,1468-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q574405,CC-BY-SA-4.0,math-history,AT,mathematician,Johannes Stabius
math-history:wd-Q76161-johannes-werner,49.453888888,11.0775,1468-02-23T00:00:00Z,https://www.wikidata.org/wiki/Q76161,CC-BY-SA-4.0,math-history,DE,mathematician,Johannes Werner
math-history:wd-Q127220413-sancho-de-salaya,40.965,-5.664166666,1469-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q127220413,CC-BY-SA-4.0,math-history,ES,mathematician,Sancho de Salaya
math-history:wd-Q96476-andreas-st-berl,48.3,12.6,1470-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q96476,CC-BY-SA-4.0,math-history,AT,mathematician,Andreas Stöberl
math-history:wd-Q3374120-pedro-ciruelo,41.11475,-1.41492,1470-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3374120,CC-BY-SA-4.0,math-history,ES,mathematician,Pedro Ciruelo
math-history:wd-Q3374120-pedro-ciruelo,41.11515254,-1.41677154,1470-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3374120,CC-BY-SA-4.0,math-history,ES,mathematician,Pedro Ciruelo
math-history:wd-Q3374120-pedro-ciruelo,41.11666667,-1.41666667,1470-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3374120,CC-BY-SA-4.0,math-history,ES,mathematician,Pedro Ciruelo
math-history:wd-Q1630155-estienne-de-la-roche,45.7675,4.835,1470-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1630155,CC-BY-SA-4.0,math-history,FR,mathematician,Estienne de La Roche
math-history:wd-Q18945277-francesco-feliciano,45.505277777,10.7325,1470-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q18945277,CC-BY-SA-4.0,math-history,CH,mathematician,Francesco Feliciano
math-history:wd-Q55902867-stephan-rosinus,48.368888888,10.897777777,1470-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q55902867,CC-BY-SA-4.0,math-history,CH,mathematician,Stephan Rosinus
math-history:wd-Q47163029-ambrosius-lacher,47.695833333,9.270833333,1470-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q47163029,CC-BY-SA-4.0,math-history,CH,mathematician,Ambrosius Lacher
math-history:wd-Q3767677-giovanni-maria-tolosani,43.4225,11.126666666,1471-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3767677,CC-BY-SA-4.0,math-history,IT,mathematician,Giovanni Maria Tolosani
math-history:wd-Q5580-albrecht-d-rer,49.453888888,11.0775,1471-05-30T00:00:00Z,https://www.wikidata.org/wiki/Q5580,CC-BY-SA-4.0,math-history,DE,mathematician,Albrecht Dürer
math-history:wd-Q1526408-johann-b-schenstein,48.740555555,9.310833333,1472-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1526408,CC-BY-SA-4.0,math-history,CH,mathematician,Johann Böschenstein
math-history:wd-Q3741685-federico-crisogono,44.114166666,15.2275,1472-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3741685,CC-BY-SA-4.0,math-history,HR,mathematician,Federico Crisogono
math-history:wd-Q15856825-bartolomeo-zamberti,45.439722222,12.331944444,1473-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q15856825,CC-BY-SA-4.0,math-history,SI,mathematician,Bartolomeo Zamberti
math-history:wd-Q619-nicolaus-copernicus,53.016666666,18.616666666,1473-02-28T00:00:00Z,https://www.wikidata.org/wiki/Q619,CC-BY-SA-4.0,math-history,PL,mathematician,Nicolaus Copernicus
math-history:wd-Q619-nicolaus-copernicus,53.0144,18.6014,1473-02-28T00:00:00Z,https://www.wikidata.org/wiki/Q619,CC-BY-SA-4.0,math-history,PL,mathematician,Nicolaus Copernicus
math-history:wd-Q58465945-andreas-alexander,49.016666666,12.083333333,1475-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q58465945,CC-BY-SA-4.0,math-history,AT,mathematician,Andreas Alexander
math-history:wd-Q4207154-marco-antonio-cadamosto,45.316666666,9.5,1476-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q4207154,CC-BY-SA-4.0,math-history,CH,mathematician,Marco Antonio Cadamosto
math-history:wd-Q2262015-luca-gaurico,40.7,14.983333333,1476-03-21T00:00:00Z,https://www.wikidata.org/wiki/Q2262015,CC-BY-SA-4.0,math-history,IT,mathematician,Luca Gaurico
math-history:wd-Q15839162-federico-delfino,45.407777777,11.873333333,1477-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q15839162,CC-BY-SA-4.0,math-history,SI,mathematician,Federico Delfino
math-history:wd-Q62770-johannes-sch-ner,49.960277777,9.772222222,1477-01-25T00:00:00Z,https://www.wikidata.org/wiki/Q62770,CC-BY-SA-4.0,math-history,DE,mathematician,Johannes Schöner
math-history:wd-Q318593-girolamo-fracastoro,45.438611111,10.992777777,1478-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q318593,CC-BY-SA-4.0,math-history,CH,mathematician,Girolamo Fracastoro
math-history:wd-Q18811895-giovan-battista-danti,43.11191816,12.38854847,1478-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q18811895,CC-BY-SA-4.0,math-history,IT,mathematician,Giovan Battista Danti
math-history:wd-Q1066534-charles-de-bovelles,49.847777777,3.285555555,1479-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1066534,CC-BY-SA-4.0,math-history,BE,mathematician,Charles de Bovelles
math-history:wd-Q84770-paolo-riccio,46.06666667,11.11666667,1480-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q84770,CC-BY-SA-4.0,math-history,CH,mathematician,Paolo Riccio
math-history:wd-Q447318-jacob-ziegler,48.6749,12.6913,1480-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q447318,CC-BY-SA-4.0,math-history,AT,mathematician,Jacob Ziegler
math-history:wd-Q1772482-miguel-da-silva,38.5725,-7.907222222,1480-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1772482,CC-BY-SA-4.0,math-history,PT,mathematician,Miguel da Silva
math-history:wd-Q892506-bonifatius-von-roda,51.616666666,12.116666666,1480-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q892506,CC-BY-SA-4.0,math-history,DE,mathematician,Bonifatius von Roda
math-history:wd-Q3187835-juan-de-ortega,42.016666666,-4.533333333,1480-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3187835,CC-BY-SA-4.0,math-history,ES,mathematician,Juan de Ortega
math-history:wd-Q4115413-matrak-nasuh,43.989444444,18.180555555,1480-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q4115413,CC-BY-SA-4.0,math-history,BA,mathematician,Matrakçı Nasuh
math-history:wd-Q18527537-roger-collingwood,54.717,-1.594,1480-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q18527537,CC-BY-SA-4.0,math-history,GB,mathematician,Roger Collingwood
math-history:wd-Q55225661-girolamo-bigazzini,43.11191816,12.38854847,1480-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q55225661,CC-BY-SA-4.0,math-history,IT,mathematician,Girolamo Bigazzini
math-history:wd-Q55847409-veit-bild,48.611238888,10.568161111,1481-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q55847409,CC-BY-SA-4.0,math-history,CH,mathematician,Veit Bild
