id,lat,lon,timestamp,source_url,license,title,kind,description
wd-Q114705397-treaty-with-the-sioux-1837,38.8951,-77.0364,1837-09-29T00:00:00Z,https://www.wikidata.org/wiki/Q114705397,CC-BY-SA-4.0,"Treaty with the Sioux, 1837",treaty,1837 treaty between the United States and representatives of the Sioux
wd-Q123651655-treaty-with-the-sioux-1837,38.8951,-77.0364,1837-09-29T00:00:00Z,https://www.wikidata.org/wiki/Q123651655,CC-BY-SA-4.0,"Treaty with the Sioux, 1837",treaty,1837 treaty between the United States and the Mdewakanton
wd-Q119518273-treaty-with-the-sauk-and-foxes-1837,38.8951,-77.0364,1837-10-21T00:00:00Z,https://www.wikidata.org/wiki/Q119518273,CC-BY-SA-4.0,"Treaty with the Sauk and Foxes, 1837",treaty,1837 treaty between the United States and representatives of the Sauk and Meskwaki people
wd-Q24694980-treaty-of-la-pointe,38.8951,-77.0364,1842-10-04T00:00:00Z,https://www.wikidata.org/wiki/Q24694980,CC-BY-SA-4.0,Treaty of La Pointe,treaty,treaty between the United States and the Ojibwe in 1842
wd-Q96404765-sac-and-fox-treaty-of-1842,38.8951,-77.0364,1842-10-11T00:00:00Z,https://www.wikidata.org/wiki/Q96404765,CC-BY-SA-4.0,Sac and Fox Treaty of 1842,treaty,cession treaty between the United States and representatives of the Sauk and Meskwaki peoples
wd-Q7836989-treaty-of-bird-s-fort,32.79916667,-97.08305556,1843-09-29T00:00:00Z,https://www.wikidata.org/wiki/Q7836989,CC-BY-SA-4.0,Treaty of Bird's Fort,treaty,1843 treaty between Texas and Native Americans
wd-Q1326406-treaty-of-wanghia,38.8951,-77.0364,1844-07-03T00:00:00Z,https://www.wikidata.org/wiki/Q1326406,CC-BY-SA-4.0,Treaty of Wanghia,treaty,treaty signed by Qing dynasty of China and United States in 1844. One of the first series of unequal treaties in modern Chinese history.
wd-Q823433-oregon-treaty,38.8951,-77.0364,1846-06-15T00:00:00Z,https://www.wikidata.org/wiki/Q823433,CC-BY-SA-4.0,Oregon Treaty,treaty,1846 treaty between the United Kingdom and the United States
wd-Q2805651-treaty-of-cahuenga,38.8951,-77.0364,1847-01-13T00:00:00Z,https://www.wikidata.org/wiki/Q2805651,CC-BY-SA-4.0,Treaty of Cahuenga,treaty,1847 agreement that ended the Conquest of California
wd-Q616109-treaty-of-guadalupe-hidalgo,38.8951,-77.0364,1848-02-02T00:00:00Z,https://www.wikidata.org/wiki/Q616109,CC-BY-SA-4.0,Treaty of Guadalupe Hidalgo,treaty,peace treaty that concludes Mexican-American War of 1846-1848
wd-Q127177878-treaty-with-the-diegueno-1852,38.8951,-77.0364,1852-01-07T00:00:00Z,https://www.wikidata.org/wiki/Q127177878,CC-BY-SA-4.0,"Treaty with the Diegueno, 1852",treaty,treaty between the United States and the Kumeyaay tribe
wd-Q827212-gadsden-purchase,33.1,-110.6,1853-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q827212,CC-BY-SA-4.0,Gadsden Purchase,treaty,land purchase from Mexico by the United States
wd-Q2718109-canadian-american-reciprocity-treaty,38.8951,-77.0364,1854-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2718109,CC-BY-SA-4.0,Canadian–American Reciprocity Treaty,treaty,1854 treaty between the United Kingdom and United States
wd-Q111530447-treaty-with-the-delawares-1854,38.8951,-77.0364,1854-05-06T00:00:00Z,https://www.wikidata.org/wiki/Q111530447,CC-BY-SA-4.0,"Treaty with the Delawares, 1854",treaty,1854 treaty between the United States and representatives of the Lenape people
wd-Q111540627-treaty-with-the-shawnee-1854,38.8951,-77.0364,1854-05-10T00:00:00Z,https://www.wikidata.org/wiki/Q111540627,CC-BY-SA-4.0,"Treaty with the Shawnee, 1854",treaty,1854 treaty between the United States and representatives of the Shawnee people
wd-Q111540860-treaty-with-the-kickapoo-1854,38.8951,-77.0364,1854-05-18T00:00:00Z,https://www.wikidata.org/wiki/Q111540860,CC-BY-SA-4.0,"Treaty with the Kickapoo, 1854",treaty,1854 treaty between the United States and representatives of the Kickapoo people
wd-Q5369194-convention-between-the-lew-chew-islands-and-the-united-states-of-america,38.8951,-77.0364,1854-07-11T00:00:00Z,https://www.wikidata.org/wiki/Q5369194,CC-BY-SA-4.0,Convention between the Lew Chew Islands and the United States of America,treaty,
wd-Q19081994-kalapuya-treaty,38.8951,-77.0364,1854-11-29T00:00:00Z,https://www.wikidata.org/wiki/Q19081994,CC-BY-SA-4.0,Kalapuya Treaty,treaty,treaty between the US Government and the Kalapuyan people
wd-Q111540375-treaty-with-the-wyandot-1855,38.8951,-77.0364,1855-01-31T00:00:00Z,https://www.wikidata.org/wiki/Q111540375,CC-BY-SA-4.0,"Treaty with the Wyandot, 1855",treaty,1855 treaty between the United States and representatives of the Wyandot people
wd-Q126708609-treaty-with-the-sioux-1858,38.8951,-77.0364,1858-06-19T00:00:00Z,https://www.wikidata.org/wiki/Q126708609,CC-BY-SA-4.0,"Treaty with the Sioux, 1858",treaty,1858 treaty between the United States and the Sisseton and Wahpeton bands of Dakota
wd-Q135897549-treaty-with-the-sioux-1858,38.8951,-77.0364,1858-06-19T00:00:00Z,https://www.wikidata.org/wiki/Q135897549,CC-BY-SA-4.0,"Treaty with the Sioux, 1858",treaty,1858 treaty between the United States and the Mdewakanton and Wahpekute bands of Dakota
wd-Q1194699-treaty-of-amity-and-commerce,38.8951,-77.0364,1858-07-29T00:00:00Z,https://www.wikidata.org/wiki/Q1194699,CC-BY-SA-4.0,Treaty of Amity and Commerce,treaty,Treaty between the United States and Japan
wd-Q3536791-treaty-of-fort-wise,38.8951,-77.0364,1861-02-18T00:00:00Z,https://www.wikidata.org/wiki/Q3536791,CC-BY-SA-4.0,Treaty of Fort Wise,treaty,1861 treaty between the United States and representatives of the Cheyenne and Arapaho
