id,lat,lon,timestamp,source_url,license,name,kind,description
wd-Q3381179-philon-of-gadara,32.655277777,35.678611111,0100-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3381179,CC-BY-SA-4.0,Philon of Gadara,mathematician,mathematician from ancient Greece
wd-Q34943-ptolemy,26.476944444,31.803611111,0100-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q34943,CC-BY-SA-4.0,Ptolemy,mathematician,"2nd-century Roman mathematician, astronomer, geographer"
wd-Q2902906-rabbi-nehemiah,31,35,0101-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2902906,CC-BY-SA-4.0,Rabbi Nehemiah,mathematician,2nd century CE Jewish scholar and rabbi
wd-Q10897757-liu-hong,35.739166666,118,0129-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q10897757,CC-BY-SA-4.0,Liu Hong,mathematician,Chinese astronomer and official (129–210)
wd-Q178217-diophantus-of-alexandria,31.1975,29.8925,0200-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q178217,CC-BY-SA-4.0,Diophantus of Alexandria,mathematician,3rd century Alexandrian Greek mathematician
wd-Q316304-liu-hui,36.783056,118.049722,0225-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q316304,CC-BY-SA-4.0,Liu Hui,mathematician,Chinese mathematician from Cao Wei (Three Kingdoms period)
wd-Q3274593-wang-fan,31.88082,117.25911,0228-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3274593,CC-BY-SA-4.0,Wang Fan,mathematician,"Chinese astronomer, mathematician and official (228–266)"
wd-Q973972-sporus-of-nicaea,40.429,29.7195,0240-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q973972,CC-BY-SA-4.0,Sporus of Nicaea,mathematician,Greek mathematician and astronomer
wd-Q2524557-anatolius-of-laodicea,31.1975,29.8925,0250-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2524557,CC-BY-SA-4.0,Anatolius of Laodicea,mathematician,Bishop of Laodicea
wd-Q211783-pappus-of-alexandria,31.1975,29.8925,0290-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q211783,CC-BY-SA-4.0,Pappus of Alexandria,mathematician,4th century Greek mathematician
wd-Q2524557-anatolius-of-laodicea,31.1975,29.8925,0300-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2524557,CC-BY-SA-4.0,Anatolius of Laodicea,mathematician,Bishop of Laodicea
wd-Q63456919-pandrosion,31.1975,29.8925,0300-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q63456919,CC-BY-SA-4.0,Pandrosion,mathematician,Mathematician
wd-Q354384-theon-of-alexandria,41.9,12.5,0335-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q354384,CC-BY-SA-4.0,Theon of Alexandria,mathematician,ancient Greek scholar
wd-Q11903-hypatia,31.1975,29.8925,0360-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q11903,CC-BY-SA-4.0,Hypatia,mathematician,Greek Neoplatonist philosopher
wd-Q840344-he-chengtian,34.651,118.222,0370-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q840344,CC-BY-SA-4.0,He Chengtian,mathematician,Chinese government official and scholar of mathematics
wd-Q2634383-sun-tzu,35,105,0400-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2634383,CC-BY-SA-4.0,Sun Tzu,mathematician,mathematician
wd-Q37734341-hsiahou-yang,35,105,0400-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q37734341,CC-BY-SA-4.0,Hsiahou Yang,mathematician,"5th-century Chinese mathematician, possibly fictional"
wd-Q732098-asclepius-of-tralles,37.859993,27.835472,0401-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q732098,CC-BY-SA-4.0,Asclepius of Tralles,mathematician,Byzantine philosopher
wd-Q732098-asclepius-of-tralles,37.8444,27.8458,0401-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q732098,CC-BY-SA-4.0,Asclepius of Tralles,mathematician,Byzantine philosopher
wd-Q271809-proclus,41.0125,28.98,0412-02-09T00:00:00Z,https://www.wikidata.org/wiki/Q271809,CC-BY-SA-4.0,Proclus,mathematician,5th-century Greek Neoplatonist philosopher
wd-Q271809-proclus,41.01224,28.976018,0412-02-09T00:00:00Z,https://www.wikidata.org/wiki/Q271809,CC-BY-SA-4.0,Proclus,mathematician,5th-century Greek Neoplatonist philosopher
wd-Q1238588-domninus-of-larissa,35.27623,36.58391,0420-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1238588,CC-BY-SA-4.0,Domninus of Larissa,mathematician,ancient Greek mathematician
wd-Q1238588-domninus-of-larissa,35.2674,36.567,0420-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1238588,CC-BY-SA-4.0,Domninus of Larissa,mathematician,ancient Greek mathematician
wd-Q227444-zu-chongzhi,32.05837,118.79647,0429-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q227444,CC-BY-SA-4.0,Zu Chongzhi,mathematician,Chinese mathematician-astronomer
wd-Q197273-zhang-qiujian,40,110,0430-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q197273,CC-BY-SA-4.0,Zhang Qiujian,mathematician,Chinese mathematician
wd-Q310028-isidore-of-miletus,37.531111,27.275556,0442-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q310028,CC-BY-SA-4.0,Isidore of Miletus,mathematician,Byzantine Greek architect
wd-Q310028-isidore-of-miletus,37.530233,27.278369,0442-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q310028,CC-BY-SA-4.0,Isidore of Miletus,mathematician,Byzantine Greek architect
wd-Q723645-victorius-of-aquitaine,45.834444444,1.261666666,0450-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q723645,CC-BY-SA-4.0,Victorius of Aquitaine,mathematician,5th century French cleric and author
wd-Q298226-anthemius-of-tralles,37.859993,27.835472,0474-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q298226,CC-BY-SA-4.0,Anthemius of Tralles,mathematician,ancient Greek scientist and architect
wd-Q298226-anthemius-of-tralles,37.8444,27.8458,0474-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q298226,CC-BY-SA-4.0,Anthemius of Tralles,mathematician,ancient Greek scientist and architect
wd-Q11359-aryabhata,25.611,85.144,0476-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q11359,CC-BY-SA-4.0,Aryabhata,mathematician,Indian mathematician-astronomer
wd-Q510719-eutocius-of-ascalon,31.665833333,34.566388888,0480-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q510719,CC-BY-SA-4.0,Eutocius of Ascalon,mathematician,Byzantine mathematician
wd-Q510719-eutocius-of-ascalon,31.669994,34.54556,0480-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q510719,CC-BY-SA-4.0,Eutocius of Ascalon,mathematician,Byzantine mathematician
wd-Q351518-simplicius-of-cilicia,36.985,35.12,0480-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q351518,CC-BY-SA-4.0,Simplicius of Cilicia,mathematician,6th-century Greek pagan philosopher
wd-Q102851-boethius,41.893055555,12.482777777,0480-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q102851,CC-BY-SA-4.0,Boethius,mathematician,Roman senator and philosopher of the early 6th century (480–524)
wd-Q1292375-zu-gengzhi,32.05837,118.79647,0480-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1292375,CC-BY-SA-4.0,Zu Gengzhi,mathematician,Chinese mathematician
wd-Q317632-john-philoponus,31.1975,29.8925,0490-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q317632,CC-BY-SA-4.0,John Philoponus,mathematician,Byzantine philologist and philosopher (c. 490–c. 570)
